0 402 33 25 25	0 0 2 0 24 0 1 0 4
0 403 34 25 25	0 0 2 0 23 0 1 0 5
0 404 34 25 25	0 0 2 0 24 0 2 0 4
0 405 34 25 25	0 0 2 0 24 0 1 0 5
0 406 33 25 25	0 0 2 0 24 0 1 0 4
0 407 33 25 25	0 0 2 0 24 0 1 0 4
0 408 33 24 24	0 0 2 0 24 0 1 0 4
0 409 33 24 24	0 0 2 0 24 0 1 0 5
0 410 34 24 24	0 0 2 0 24 0 1 0 4
0 411 33 24 24	0 0 2 0 24 0 1 0 4
0 412 33 24 24	0 0 2 0 24 0 1 0 4
0 413 33 24 24	0 0 2 0 24 0 1 0 4
0 414 33 24 24	0 0 2 0 24 0 1 0 4
0 415 34 24 24	0 0 2 0 24 0 1 0 5
0 416 33 24 24	0 0 2 0 24 0 1 0 4
0 417 33 24 24	0 0 2 0 24 0 1 0 4
0 418 33 24 24	0 0 2 0 23 0 1 0 4
0 419 33 24 24	0 0 2 0 24 0 1 0 4
0 420 33 24 24	0 0 2 0 23 0 1 0 4
0 421 33 24 24	0 0 2 0 23 0 1 0 4
0 422 33 24 24	0 0 2 0 24 0 1 0 4
0 423 33 24 24	0 0 2 0 23 0 1 0 4
0 424 33 24 24	0 0 2 0 23 0 1 0 4
0 425 33 24 24	0 0 2 0 24 0 1 0 4
0 426 33 24 24	0 0 2 0 23 0 1 0 4
0 427 33 24 24	0 0 2 0 24 0 1 0 4
0 428 33 24 24	0 0 2 0 24 0 1 0 4
0 429 33 24 24	0 0 2 0 24 0 1 0 4
0 430 32 24 24	0 0 2 0 23 0 1 0 4
0 431 33 24 24	0 0 2 0 24 0 1 0 4
0 432 33 24 24	0 0 2 0 24 0 1 0 4
0 433 33 24 24	0 0 2 0 23 0 1 0 4
0 434 33 25 25	0 0 2 0 24 0 1 0 4
0 435 33 25 25	0 0 2 0 23 0 1 0 4
0 436 32 25 25	0 0 2 0 23 0 1 0 4
0 437 33 25 25	0 0 2 0 24 0 1 0 4
0 438 34 25 25	0 0 4 0 23 0 1 0 4
0 439 34 25 25	0 0 4 0 23 0 1 0 4
0 440 34 25 25	0 0 4 0 23 0 1 0 4
0 441 34 25 25	0 0 4 0 24 0 1 0 4
0 442 34 25 25	0 0 4 0 24 0 1 0 4
0 443 34 25 25	0 0 4 0 24 0 1 0 4
0 444 35 25 25	0 0 4 0 23 0 1 0 4
0 445 33 25 25	0 0 2 0 23 0 1 0 4
0 446 33 25 25	0 0 2 0 23 0 1 0 4
0 447 33 25 25	0 0 2 0 24 0 1 0 4
0 448 33 25 25	0 0 2 0 23 0 1 0 4
0 449 33 25 25	0 0 2 0 23 0 1 0 4
0 450 32 25 25	0 0 2 0 23 0 1 0 4
0 451 33 25 25	0 0 2 0 23 0 1 0 4
0 452 32 25 25	0 0 2 0 24 0 1 0 4
0 453 32 25 25	0 0 2 0 23 0 1 0 4
0 454 32 25 25	0 0 2 0 23 0 1 0 4
0 455 32 25 25	0 0 2 0 24 0 1 0 4
0 456 32 25 25	0 0 2 0 23 0 1 0 4
0 457 32 25 25	0 0 2 0 23 0 1 0 4
0 458 33 25 25	0 0 2 0 24 0 1 0 5
0 459 32 24 24	0 0 2 0 23 0 1 0 4
0 460 32 24 24	0 0 2 0 23 0 1 0 4
0 461 33 24 24	0 0 2 0 24 0 1 0 4
0 462 32 24 24	0 0 2 0 23 0 1 0 4
0 463 33 24 24	0 0 2 0 23 0 1 0 4
0 464 33 24 24	0 0 2 0 24 0 1 0 4
0 465 33 24 24	0 0 2 0 24 0 1 0 4
0 466 33 24 24	0 0 2 0 23 0 1 0 4
0 467 33 24 24	0 0 2 0 24 0 1 0 4
0 468 33 24 24	0 0 2 0 24 0 1 0 4
0 469 32 24 24	0 0 2 0 23 0 1 0 4
0 470 33 24 24	0 0 2 0 24 0 1 0 4
0 471 32 24 24	0 0 2 0 23 0 1 0 4
0 472 33 24 24	0 0 2 0 23 0 1 0 4
0 473 32 24 24	0 0 2 0 24 0 1 0 4
0 474 32 24 24	0 0 2 0 24 0 1 0 4
0 475 32 24 24	0 0 2 0 24 0 1 0 4
0 476 32 24 24	0 0 2 0 24 0 1 0 4
0 477 33 24 24	0 0 2 0 24 0 1 0 4
0 478 32 24 24	0 0 2 0 23 0 1 0 4
0 479 33 24 24	0 0 2 0 24 0 1 0 4
0 480 32 24 24	0 0 2 0 24 0 1 0 4
0 481 32 24 24	0 0 2 0 23 0 1 0 4
0 482 32 24 24	0 0 2 0 24 0 1 0 4
0 483 32 24 24	0 0 2 0 23 0 1 0 4
0 484 32 24 24	0 0 2 0 23 0 1 0 3
0 485 32 25 25	0 0 2 0 24 0 1 0 3
0 486 31 25 25	0 0 2 0 23 0 1 0 3
0 487 32 25 25	0 0 2 0 23 0 1 0 4
0 488 32 25 25	0 0 2 0 24 0 1 0 4
0 489 32 25 25	0 0 2 0 23 0 1 0 4
0 490 32 25 25	0 0 2 0 23 0 1 0 4
0 491 33 25 25	0 0 2 0 24 0 1 0 4
0 492 32 25 25	0 0 2 0 24 0 1 0 4
0 493 32 25 25	0 0 2 0 23 0 1 0 4
0 494 32 25 25	0 0 2 0 24 0 1 0 4
0 495 33 25 25	0 0 2 0 24 0 1 0 4
0 496 32 25 25	0 0 2 0 23 0 1 0 4
0 497 34 25 25	0 0 4 0 24 0 1 0 4
0 498 34 25 25	0 0 4 0 24 0 1 0 4
