0 66 3036 11 24	0 0 2 2955 88 0 30 0 3
0 67 3081 11 24	0 0 3 2898 88 0 41 0 4
1 64 3143 10 24	0 0 3 2947 86 0 40 0 3
0 68 3110 11 24	0 0 2 3006 98 0 30 0 3
1 65 3196 10 24	0 0 4 2995 82 0 24 0 3
0 69 3162 11 24	0 0 3 3061 101 0 25 0 4
1 66 3254 10 24	0 0 4 3035 83 0 35 0 3
0 70 3202 11 24	0 0 3 3126 94 0 25 0 4
1 67 3301 10 24	0 0 2 3083 87 0 24 0 3
0 71 3258 11 24	0 0 4 3177 90 0 25 0 3
1 68 3359 10 24	0 0 4 3125 85 0 38 0 3
0 72 3298 11 24	0 0 3 3230 94 0 26 0 4
1 69 3405 10 24	0 0 3 3175 90 0 25 0 3
0 73 3359 11 24	0 0 4 3281 88 0 26 0 4
1 70 3506 10 24	0 0 5 3220 90 0 36 0 6
0 74 3415 11 24	0 0 2 3334 97 0 65 0 6
1 71 3522 10 25	0 0 2 3276 76 0 52 0 6
0 75 3448 11 24	0 0 4 3387 96 0 27 0 6
1 72 3578 10 25	0 0 3 3309 94 0 37 0 4
0 76 3502 11 24	0 0 3 3445 93 0 30 0 4
0 77 3564 11 24	0 0 3 3367 83 0 43 0 4
1 73 3678 10 25	0 0 3 3407 111 0 37 0 4
1 74 3716 10 25	0 0 2 3502 123 0 44 0 4
0 78 3623 11 24	0 0 3 3583 91 0 33 0 4
0 79 3667 11 24	0 0 3 3479 88 0 47 0 4
1 75 3777 10 25	0 0 2 3532 87 0 40 0 4
0 80 3707 11 24	0 0 3 3637 94 0 36 0 4
1 76 3832 10 25	0 0 4 3575 86 0 37 0 4
0 81 3747 11 24	0 0 3 3688 108 0 27 0 4
1 77 3907 10 25	0 0 2 3625 89 0 25 0 4
0 82 3794 11 24	0 0 3 3760 95 0 41 0 5
1 78 3947 10 25	0 0 4 3670 80 0 35 0 4
0 83 3836 11 24	0 0 4 3812 94 0 31 0 4
1 79 4004 10 25	0 0 3 3715 85 0 28 0 3
0 84 3888 11 24	0 0 2 3871 91 0 33 0 4
1 80 4053 10 25	0 0 4 3756 86 0 36 0 3
0 85 3938 11 24	0 0 3 3919 95 0 30 0 4
0 86 3983 11 25	0 0 2 3808 80 0 42 0 4
1 81 4121 10 25	0 0 18 3829 87 0 44 0 3
1 82 4156 10 24	0 0 2 3978 91 0 44 0 4
0 87 4031 11 25	0 0 4 4024 89 0 32 0 4
0 88 4069 11 25	0 0 4 3891 89 0 43 0 3
1 83 4212 10 24	0 0 3 3944 87 0 29 0 3
0 89 4118 11 25	0 0 2 4076 98 0 29 0 4
1 84 4272 10 24	0 0 4 3987 85 0 37 0 3
0 90 4166 11 25	0 0 4 4136 89 0 37 0 3
1 85 4313 10 24	0 0 3 4038 86 0 35 0 3
0 91 4211 11 25	0 0 4 4182 91 0 30 0 4
1 86 4372 10 24	0 0 4 4080 84 0 37 0 4
0 92 4247 11 25	0 0 3 4238 92 0 33 0 4
1 87 4414 10 24	0 0 3 4129 85 0 25 0 3
0 93 4296 11 25	0 0 3 4287 92 0 26 0 4
1 88 4479 10 24	0 0 4 4170 83 0 33 0 3
0 94 4348 11 25	0 0 3 4343 91 0 35 0 4
1 89 4520 10 24	0 0 3 4215 87 0 36 0 5
0 95 4392 11 25	0 0 4 4390 95 0 24 0 4
1 90 4575 10 24	0 0 5 4264 83 0 34 0 5
0 96 4428 11 25	0 0 2 4448 94 0 26 0 4
0 97 4464 11 25	0 0 3 4305 76 0 36 0 6
1 91 4646 10 24	0 0 2 4345 80 0 31 0 3
0 98 4505 11 24	0 0 2 4505 94 0 39 0 3
1 92 4687 10 24	0 0 4 4382 84 0 30 0 4
0 99 4549 11 24	0 0 4 4556 93 0 29 0 3
1 93 4746 10 25	0 0 2 4431 82 0 27 0 4
0 100 4593 11 24	0 0 3 4613 90 0 35 0 4
1 94 4782 10 25	0 0 6 4467 86 0 26 0 5
0 101 4675 11 24	0 0 4 4659 84 0 29 0 3
1 95 4863 10 25	0 0 3 4520 104 0 41 0 5
0 102 4712 11 24	0 0 2 4709 103 0 43 0 4
1 96 4898 10 25	0 0 4 4581 89 0 32 0 6
0 103 4761 11 24	0 0 3 4769 89 0 32 0 4
1 97 4961 10 25	0 0 3 4635 88 0 29 0 5
0 104 4810 11 24	0 0 2 4821 91 0 35 0 9
1 98 4998 10 25	0 0 3 4679 89 0 33 0 4
0 105 4858 11 24	0 0 3 4869 85 0 32 0 6
1 99 5046 10 25	0 0 3 4729 88 0 33 0 4
0 106 4918 11 24	0 0 3 4915 85 0 38 0 4
1 100 5103 10 25	0 0 3 4780 89 0 40 0 4
0 107 4949 11 24	0 0 2 4964 90 0 40 0 4
1 101 5152 10 25	0 0 4 4825 88 0 24 0 5
0 108 5006 11 24	0 0 3 5011 95 0 36 0 4
1 102 5208 10 25	0 0 3 4878 85 0 29 0 8
0 109 5054 11 24	0 0 3 5070 93 0 35 0 4
1 103 5253 10 25	0 0 3 4920 91 0 29 0 8
0 110 5099 11 25	0 0 4 5120 88 0 35 0 4
1 104 5309 10 24	0 0 3 4975 87 0 27 0 5
0 111 5146 11 25	0 0 2 5173 90 0 37 0 4
1 105 5355 10 24	0 0 3 5020 88 0 28 0 5
0 112 5196 11 25	0 0 4 5219 88 0 37 0 4
1 106 5411 10 24	0 0 7 5068 89 0 26 0 4
0 113 5243 11 25	0 0 3 5272 93 0 37 0 4
1 107 5453 10 24	0 0 2 5119 90 0 25 0 4
0 114 5295 11 25	0 0 3 5322 89 0 32 0 4
1 108 5510 10 24	0 0 2 5169 90 0 27 0 4
0 115 5345 11 25	0 0 3 5376 89 0 37 0 4
1 109 5555 10 24	0 0 5 5220 87 0 27 0 4
0 116 5388 11 25	0 0 3 5422 87 0 37 0 4
1 110 5602 10 24	0 0 3 5267 87 0 25 0 5
0 117 5438 11 25	0 0 3 5470 90 0 32 0 4
1 111 5654 10 24	0 0 3 5318 88 0 24 0 3
0 118 5483 11 25	0 0 2 5524 87 0 34 0 4
1 112 5700 10 24	0 0 4 5362 86 0 26 0 4
0 119 5538 11 25	0 0 4 5566 89 0 34 0 4
1 113 5752 10 24	0 0 2 5412 90 0 28 0 3
0 120 5585 11 25	0 0 3 5621 87 0 35 0 4
1 114 5798 10 24	0 0 4 5458 88 0 27 0 5
0 121 5638 11 25	0 0 4 5664 90 0 34 0 4
1 115 5856 10 24	0 0 3 5511 88 0 27 0 6
0 122 5679 11 24	0 0 3 5719 95 0 32 0 4
1 116 5910 11 25	0 0 2 5557 88 0 26 0 4
0 123 5730 11 24	0 0 3 5771 91 0 40 0 4
1 117 5958 11 25	0 0 4 5607 87 0 27 0 3
0 124 5776 11 24	0 0 3 5823 93 0 33 0 3
1 118 6024 11 25	0 0 3 5653 86 0 29 0 3
0 125 5821 11 24	0 0 4 5879 95 0 41 0 4
1 119 6073 11 25	0 0 4 5700 81 0 30 0 3
0 126 5872 11 24	0 0 2 5932 90 0 43 0 4
1 120 6118 11 25	0 0 3 5739 85 0 38 0 4
0 127 5914 11 24	0 0 4 5985 91 0 33 0 4
1 121 6170 11 25	0 0 2 5790 86 0 30 0 4
0 128 5965 11 24	0 0 4 6033 92 0 35 0 4
0 129 6014 11 24	0 0 3 5833 81 0 41 0 3
1 122 6227 11 25	0 0 2 5878 90 0 38 0 4
1 123 6270 11 25	0 0 3 6089 92 0 38 0 4
0 130 6068 11 24	0 0 2 6139 90 0 33 0 4
1 124 6320 11 25	0 0 3 5926 89 0 45 0 4
0 131 6116 11 24	0 0 3 6189 88 0 34 0 4
